id	text
es_0341	¡Primavera con cara de verano! MetSul avisa: viene una masa de aire caliente... y con ganas de quedarse.
es_0342	El papá de Lamine Yamal dice que el Balón de Oro huele raro… y no es por el sudor.
es_0343	Dentro de una cáscara dura, la naturaleza escondió su pastillita para dormir... ¡y viene con extras!
es_0344	¡Trabajo soñado en el Senado: sin experiencia, con sueldo y hasta para pagar terapia!
es_0345	"En Telegram, si te ofrecen oro, es probable que solo te den ""oro-nada""."
es_0346	¡Salud, don Otoño, que hasta las hojas se caen de la risa!
es_0347	En Bolivia, los camiones están más parados que un semáforo en rojo.
es_0348	La ciencia descifra el misterio: ¿llora tu bebé o es un mini crítico de Netflix?
es_0349	El PP le hace carantoñas a Espinosa para darle un calderón a Vox.
es_0350	Colanta ríe, río y cocina... ¡y hasta el pescado aplaude!
es_0351	Goldberg se pone la camiseta… ¡y el título de “mucho por hacer”!
es_0352	Cuando el Sol en Libra quiere paz y Neptuno en Aries ya prendió la pelea.
es_0353	"El Espanyol le pidió al Valencia: ""¿Te parece si empatamos y nos vamos a casa sin drama?"""
es_0354	Fiestas Patrias: donde el orgullo nacional empieza en el plato y termina en la pepa.
es_0355	"Le preguntaron por el clima y dijo ""horrible""... hasta el pronóstico se asustó."
es_0356	“La diplomática” vuelve con EEUU y Reino Unido peleándose como suegra y nuera en un buffet libre.
es_0357	"Nazareno Nota: ""Hago teatro divino y me lo creo hasta yo""."
es_0358	¡Paysandú pedalea de alegría por los 25 años del pedaleo olímpico de Milton Wynants!
es_0359	Redford: “Nunca serás un perdedor… aunque tu peluca sí.”
es_0360	¡El primer partido que prefiere un algoritmo a un político!
es_0361	AFP: ahora sí te dejan quedarte con tu plata… o casi.
es_0362	Ciencia al rescate: buscando oro sin perder la cabeza (ni el yelmo).
es_0363	¡La Troncal 2 se rindió entre el km 37 y 38… otra vez!
es_0364	Donde las muñecas dan más miedo que el Wi-Fi de mi abuela.
es_0365	Tim Burton y Monica Bellucci se despiden como si fuera el final de una película gótica: con estilo, misterio… y sin secuela.
es_0366	¡Colombia, prepárate para envejecer... pero con estilo y sin artritis!
es_0367	La policía del ruido: multando tus vecinos desde 1999.
es_0368	¡Por fin su casa propia… y su cara de “esto me costó un riñón”!
es_0369	¡Marte por fin mandó un 'hola'... y viene con Wi-Fi!
es_0370	El Papa León XIV dice: “¡Ni avatar, ni IA… que soy de carne y sotana!”
es_0371	"La primavera arranca con cara de ""no sé si abrigarme o llevar paraguas""."
es_0372	Promesa argentina que se equivocó de mapa y terminó en la Sub 20 chilena.
es_0373	De novios exploraban pueblos perdidos; hoy llevan a los críos y se sientan en la estación a hacer lo que mejor saben: nada.
es_0374	Essalud le regaló 30 millones a una empresa… ¡que ya estaba en la UCI financiera!
es_0375	¡SUV tan resistente que hasta tu bisnieto lo heredará... y seguirá en garantía!
es_0376	¿Y si cruzo las rodillas todos los días? ¿Me convierto en un pretzel con ansias de café?
es_0377	El Flaco Solórzano le roba el corazón a Guatemala… y unas cuantas postales.
es_0378	No toda carne se lleva con el tinto… ¡algunas prefieren salir solas!
es_0379	"Ximena Navarrete sale al rescate de Fátima Bosch: ""¡No fue por el taco, fue por la corona!"""
es_0380	De golear en votos a brindar con agua mineral: el after de Dembélé tras el Balón de Oro.
es_0381	Nacional y Juventud se pusieron de acuerdo: el Centenario a las 4, ¡y sin pelear por el control remoto!
es_0382	La parrilla del conurbano donde el chorizo mide más que tu paciencia.
es_0383	Quinteros pidió silencio… y un mate.
es_0384	¿El pilates estira los músculos o solo mi imaginación?
es_0385	"Dan Brown: ""Si inventamos un tostador, en cinco minutos mata zombis."""
es_0386	¡Viernes 19, bote de 53 millones… y mi cartera sigue en huelga!
es_0387	¡Sorpresa! IMSS e ISSSTE les dan un aguinaldo a pensionados… en septiembre, y hasta les marcan la fecha de octubre.
es_0388	“Lo que el seco no dijo… pero su agenda sí.”
es_0389	Stephen King tiene pesadillas con una película… ¡y no es la suya!
es_0390	No arruines tu voto como arruinas tus tostadas: ¡lee la cédula!
es_0391	El truco es no mirar el GPS... ¡sino al policía disfrazado de árbol!
es_0392	El River de Gallardo: donde el promedio de edad se mide con receta médica.
es_0393	"Veinte alcaldes del sur en modo ""¡Apaguen eso!"" contra el megaproyecto eléctrico."
es_0394	¡Chus Mateo al rescate… del banquillo nacional!
es_0395	Portonovo: el gallego que lleva 57 años sin perder la sal.
es_0396	¡El cerebro ve fotos y hasta se hace spoiler!
es_0397	Redford: tan creíble que hasta su sombra tiene carisma.
es_0398	Moho, ¡fuera de mi casa antes de que te invite a desayunar!
es_0399	Orsi a Danza: “Si les gusta el drama, sigan con el telenovela.”
es_0400	"""Mar afuera: porque los problemas de los jóvenes flotan… y a veces se ahogan en buenas vibras."""
es_0401	"Yamandú Orsi en la ONU: ""Uruguay, el Airbnb de la diplomacia""."
es_0402	"China le dice a su gente: ""¡Compren más, que Trump no nos deja exportar!"""
es_0403	Se le cayó la torta... y la carrera.
es_0404	La provincia ahora tiene más playa… y no por vacaciones.
es_0405	Scaloni era bostero... ¡hasta que vio jugar a la Selección!
es_0406	¡Montevideo se queja más que un árbol sin hojas!
es_0407	China aprieta el grifo de las tierras raras y Europa ya huele a fábrica parada.
es_0408	Primavera llegó: viste como un arcoíris con estilo.
es_0409	Flamengo acusa al juez de dar tips a Estudiantes… ¡y Viña estalló como piñata!
es_0410	Los héroes anónimos que hacen que tu auto rinda más y no se deshaga como tus planes de lunes.
es_0411	Trump y la realeza: ¿amor, envidia o ambos con corona?
es_0412	Flamengo le metió un golazo uruguayo y otro antes de que Estudiantes se diera cuenta de que empezó el partido.
es_0413	¡La Sacristía se pone bodeguera: vino, música y pecados menores!
es_0414	Messi le robó un récord a Cristiano... ¡y hasta el GPS del Inter Miami se actualizó!
es_0415	Japón rompe récord: más centenarios que ramen, y casi todas son abuelas indestructibles.
es_0416	Cinco taquerías en CDMX que hasta tu dieta ama (pero finge no saberlo).
es_0417	¡Miraflores remodeleando el óvalo antes de que el tráfico lo haga por sí solo!
es_0418	Pasajera se quedó atascada en el tobogán del crucero y ahora es más viral que el WiFi del barco.
es_0419	Los datos empresariales sudan frío ante los riesgos… ¡y ni siquiera tienen antitranspirante!
es_0420	¡Abre una cuenta online antes de que tu dinero se aburra y se vaya con otro banco!
es_0421	Luis Enrique se baja del palco por miedo a que le tiren más que en un Tinderazo.
es_0422	Una isla caribeña que, por puro chiripa, se volvió rica gracias a la IA… ¡y ni siquiera sabe qué es un algoritmo!
es_0423	La keto te trae el bacon... y luego te cobra con intereses.
es_0424	Se vistieron de policía y obrero para robar… ¡y hasta dijeron que estaban “trabajando como ustedes”!
es_0425	¡Repartiendo carnets del Atlético… porque perder con estilo también se afilia!
es_0426	Cómo hacerte un selfie con un famoso… sin que te vea.
es_0427	¿Cuánto cuesta el Nokia 1100 nuevo y si sigue sin saber qué es el Wi-Fi?
es_0428	En casa hasta el microondas le canta al Flamingo.
es_0429	Bad Bunny tiene 5 secretos… y tu crush sigue sin contestarte.
es_0430	Mathilde Pinault sopla las velas... de la fiesta de Valentina Paloma, porque a los 18 ya soplan solas.
es_0431	Influencers peruanos: crecen como papa en olla y las marcas ya les están sazonando el bolsillo.
es_0432	Se casó con el yerno del asesino de su madre… ¡y dice que es buen partido!
es_0433	El sindicato lácteo llora desigualdad y pide una teta de atención con Orsi.
es_0434	Zuckerberg estrenó lentes inteligentes... y hasta ellas se sonrojaron.
es_0435	Bentancur le metió un gol al Villarreal... ¡y al portero le dio vergüenza ajena!
es_0436	La mejor etapa es cuando tu cerebro deja de ser un drama y empieza a agradecer el Wi-Fi gratis de la vida.
es_0437	Xabi Alonso y Simeone, unidos por el caos como si fueran del mismo grupo de WhatsApp.
es_0438	¿Otra vez viendo el 12:21? ¡Tu reloj está más místico que tu tía después del tercer café!
es_0439	Las campeonas volvieron a casa… ¡y hasta el pasaporte les huele a oro!
es_0440	Prometen hacerte vivir hasta los 150… ¡pero no dicen si será con o sin suegra!
es_0441	¡Alice volvió del país de las maravillas... y trae más juegos mortales en Netflix!
es_0442	Álvaro Barco en modo cazatalentos: busca un ‘9’ para la ‘U’… ¡antes de que se acabe el Mundial!
es_0443	¡Nobel 2025 para el médico que siguió la saga de su uña como si fuera 'Juego de Tronos'!
es_0444	"Macron le llamó a Trump desde el atasco: ""¡Tu caravana me tiene secuestrado en Nueva York!"""
es_0445	Zuasnabar: Orsi y Lacalle, más separados que Wi-Fi y contraseña.
es_0446	Tu cafetera italiana de 4 tazas miente como un político en campaña.
es_0447	Los argentinos ya no arreglan el auto: lo desarmaron en el Mercado Libre.
es_0448	"""Ex de Spinetti: '¡Yo no soy transfóbico, solo ex!'"""
es_0449	Los bancos ya no prestan, ¡cobran rescate!
es_0450	Monica Bellucci dice que su romance con Tim Burton quedará como un recuerdo especial… y él ya está dibujando el storyboard del divorcio.
es_0451	La canción que hace reír a tu bebé… ¡y desesperar al vecino!
es_0452	"Sylvia Bloom: la secretaria que se hizo millonaria jugando al ""yo también"" con el portafolio de sus jefes."
es_0453	La aftosa se puso de acuerdo... ¡hasta el virus votó!
es_0454	"Bancamiga te enseña en Fitelven a no dejar tu plata al ""descuido digital""."
es_0455	"""El libro que hizo temblar a Hitler… desde su propia sala de estar."""
es_0456	El Círculo Católico abrió el Policlínico 360 Juan Pablo II: ahora hasta los milagros tienen turnos online.
es_0457	Margot Robbie: la Barbie que casi se queda en la caja.
es_0458	Mazón y Navarro: el puente se cayó… y con él, la conversación.
es_0459	El zodiaco en modo cursi: tu signo enamorado (y desesperado).
es_0460	¡Ahora hasta las dunas van a sudar cobre!
es_0461	Llevamos 15 años de luna de miel… a distancia.
es_0462	Gastón Soffritti: escribió un libro, se peleó con Cris Morena y su canal de streaming duró menos que un meme.
es_0463	El International 2025: Dota 2 sigue vivo... ¡y con más drama que una telenovela!
es_0464	Se cuece una megaconsulta que le patea el tablero a las elecciones del 26.
es_0465	Van a entrar más cosas de afuera que las que salen… ¡hasta los calcetines se van de vacaciones!
es_0466	Trump y Xi se citan a un duelo de TikTok para decidir si los estadounidenses siguen bailando o se quedan sin filtros.
es_0467	Adiós michelines, hola ciencia… y un poquito de suerte.
es_0468	En Perú muestran el delfín prehistórico que se saltó 12 millones de años de moda.
es_0469	Brasil manda a un espía… ¡a espiar los Oscar!
es_0470	Andy Vila se escapa de la tele uruguaya y cruza el charco... ¡a ver si en Buenos Aires le dan Wi-Fi mejor!
es_0471	Hoy abren el Parque Sauzal y le dan un baño al Muelle Negro… ¡que ya olía a historia!
es_0472	"Valverde celebra la victoria del Madrid y le da un ""sigue así, crack"" a Mbappé."
es_0473	El pilates: negocio que te deja bien estirado... y sin un duro.
es_0474	¡Con 11 años ya le da mate a la vida!
es_0475	Construyamos relojes con ladrillos.
es_0476	La industria saca la calculadora... y los guantes.
es_0477	El verano se puso al rojo vivo y se bebió un cuarto del agua de Andalucía.
es_0478	¡Trentinos al ataque: italianizando uruguayos gratis y sin visa!
es_0479	Wall Street rompió récords... y mi cartera sigue en modo avión.
es_0480	Tether se apagó por no pagar la luz… y la deuda.
es_0481	Mollejas de cordero dándose un baño de crema verde.
es_0482	¡Napofest 4.0: donde los carros tocan rock y el turismo se echa una siesta!
es_0483	EE.UU. está tan deprimido que hasta su café pide terapia.
es_0484	¡Se quemó el último pastelito! El Hornero cerró su local de la calle Ejido.
es_0485	¡Atentos, que las vacaciones de primavera 2025 son el último escape antes del encierro escolar!
es_0486	“Más que Likes” revela los secretos de la Familia TikTok… y por qué tu abuela ya tiene 2 millones de seguidores.
es_0487	Vuelven las ‘Mujeres a la Plancha’, ahora con el corazón tie-dye y sin planchar.
es_0488	Herencia genética: a los 22 ya actúa... y no solo en la vida real.
es_0489	¡Netflix suelta el tráiler de One Piece 2 y hasta los errores de Zoro buscando el baño!
es_0490	Boric le da el mando de TVN a Gazmuri… ¡que alguien avise al control remoto!
es_0491	“No somos una fábrica trucha, ¡somos de queso… ¡y de los buenos!”
es_0492	Machu Picchu resucita tras 72 horas de vacaciones forzadas.
es_0493	La Mercè 2025: donde el piromusical explota… ¡y tú también de la risa!
es_0494	¡No tires la cáscara de banana: es el secreto de tu salud... y de tus plantas!
es_0495	¡Champions y Libertadores se citan para romper corazones (y agendas)!
es_0496	¡La UE sanciona a Rusia por decimonovena vez… ¡hasta las criptomonedas están en dieta!
es_0497	Vivir bien y no matar al de al lado.
es_0498	El arte se puso la fiesta en la calle.
es_0499	"¡Berlín en modo ""bomba sorpresa"" otra vez!"
es_0500	Uruguay le ganó un puesto al ranking FIFA… ¡y ni jugando!
es_0501	En Chile, hasta los fantasmas pagan con tarjeta sin contacto.
es_0502	"Messi le dio un ""hola"" y un ""chau"" a Seattle: 3-1 y todos felices."
es_0503	"John Lennon: ""¡Basta de 'Hey Jude', que ya hasta el piano me pide un break!"""
es_0504	"El lavarropa tiene una función ""ahorra-plata"" que en realidad le cobra terapia y luz extra."
es_0505	Apple le pone brillo a tus selfies… y a tu batería, que sigue muriendo antes que tú.
es_0506	Se nos fue Mariví Fernández Palacios, la que contaba los chismes de los famosos… ¡ahora será ella la noticia!
es_0507	Los gurús de Silicon Valley venden salvación… pero solo para quienes pueden pagar el VIP del apocalipsis.
es_0508	¡La NASA juró que vio a un marciano regando sus plantas!
es_0509	Vecinas inglesas que liaron a su pueblo con Machu Picchu y ahora hasta se mandan postales.
es_0510	Matías González vive lo pasional de Danubio como si fuera telenovela, mientras Peñarol busca a Herrera para que le pase la escoba antes del clásico.
es_0511	Jaguar Land Rover sigue en modo avión… por culpa de un hacker.
es_0512	Las Zonas Francas quieren esquivar el Impuesto Mínimo Global, y hasta los analistas se meten en la pelea como si fuera un reality.
es_0513	Luces, hologramas y un chapuzón de sorpresa.
es_0514	"Aitana Bonmatí: la que le dijo ""hasta luego"" al Balón de Oro... ¡y se lo llevó tres veces seguidas!"
es_0515	Se escapó del secuestro con el plan más *servilleta* de la historia.
es_0516	Los hinchas de Atenas armaron tal lío que hasta el árbitro se escondió en el baño.
es_0517	Windows 10 se va de vacaciones… para siempre. ¡Corre, actualízate o llora!
es_0518	¡Más vendido que los tacos en domingo: Marvel vs. Capcom ya rompió la banca!
es_0519	En España, hasta los piratas digitales suben sus ventas… ¡y no pagan IVA!
es_0520	¡En cinco días, Cusco perdió más plata que yo en toda mi vida!
es_0521	Tu sistema inmune está de baja: estos 5 villanos lo agotan y cómo echarlos del cuerpo sin drama.
es_0522	Se fue con lágrimas en los ojos y maletas llenas de mate… ¡y sin devolver el cargador!
es_0523	Leonardo vs. Miguel Ángel: la pelea del Renacimiento que no sabías que necesitabas ver.
es_0524	Eros intentó robarle un beso a Evangelina… y se llevó trending topic.
es_0525	Salud: porque salvar vidas paga (más o menos).
es_0526	De banquete exuberante a vestido de Melania: el tour Trump por el Reino Unido.
es_0527	Los cuatro ejercicios que harán que tus glúteos te agradezcan… y tu sofá te odie.
es_0528	Bertín desayuna vino y un biólogo se atraganta con la ciencia.
es_0529	Bárbara y Najwa deslumbran en San Sebastián: la alfombra roja se pone celosa.
es_0530	¿Ves al cormorán o te quedas ciego contando segundos?
es_0531	¡Cuidado! Tomar vitaminas como si fueran caramelos te puede dejar con cara de abuelo antes de tiempo.
es_0532	Justin Bieber le pone reglas a su propia familia… ¡como si fuera un concierto!
es_0533	La Corte Electoral se puso el casco… después de que le robaran 620 mil datos.
es_0534	Ex Boca pone el récord: cuatro rojas en seis partidos… ¡y ni siquiera juega al truco!
es_0535	Ixou: donde los planos cuestan más que tu hipoteca y aún no construyen el baño.
es_0536	Un cafecito centenario que sazona mejor que tu abuela.
es_0537	¿Listo para comer rico, sano y sin que el planeta te odie después?
es_0538	Se derritió la quesera más vieja del barrio.
es_0539	La gotita se mudó a Argentina... ¡y ahora hasta el mate llora!
es_0540	De la calle al cuento de hadas: los looks que se robaron NYFW (y hasta el oxígeno).
es_0541	¡El dodo vuelve… y trae rencor por perderse 300 años de memes!
es_0542	Defensor vs. Danubio: el clásico que nació en la huerta y hoy se juega con pasión (y sin ensalada).
es_0543	Heineken se toma hasta el supermercado de Fifco.
es_0544	¡Alerta enchilada en Toluca: no te la pases!
es_0545	"""Entre genio y figura, no daba tiempo ni pa’ pelearnos."""
es_0546	¿Te crujen las articulaciones? ¡Tu cuerpo está emitiendo spoilers de una enfermedad!
es_0547	Aniston y Witherspoon vs. la IA: el café ya no es lo único que les quita el sueño.
es_0548	El presidente de Cerro le dijo a Perchman: “Hablemos, que tu memoria necesita Wi-Fi”.
es_0549	Montevideo le da amor al corazón… ¡en la policlínica!
es_0550	"Houllebecq: ""Me pagan de profeta, pero soy más de horóscopo del Metro""."
es_0551	Halle Berry en la menopausia: feliz, libre y sin pedir likes.
es_0552	“De Piqué me encargo yo”, le dijo el ex con cara de abogado de telenovela.
es_0553	El ministro de Economía brindará... y esperemos que también brinde algo de plata en Salto.
es_0554	La migraña: el roomie tóxico que ni ves pero te arruina el día.
es_0555	SeNaSa no es clínica, ¡es la que pone las reglas del consultorio!
es_0556	EE.UU. demanda a Ticketmaster por vender entradas como si fueran boletos de lotería trucada.
es_0557	¿Quién se queda con la propina del turismo?
es_0558	La Bienal chilena: 6 sedes, 11 días y cero excusas para no perderte en un plano.
es_0559	Menores de 24: ya no alquilan pisos, alquilan el cuarto de la infancia.
es_0560	¡Feriados 2025: los días que el calendario nos regala… y el jefe nos niega!
es_0561	Al sistema inmune también le sale celulitis… ¡de la edad!
es_0562	ChatGPT no sabe recomendar playas… ¡pero el tío de la agencia sí!
es_0563	El cuerpo envejece, pero el dolor tiene género: ¡hombres renquean, mujeres rechinan!
es_0564	¡Jimena Domínguez hizo piruetas y le robó el trono a toda Sudamérica!
es_0565	TOUS brilla sin minar: diamantes de laboratorio al rescate.
es_0566	Pampita Ardohain sufrió un robo… ¡y la caja fuerte se fue de parranda rodando por las escaleras!
es_0567	Kennedy y Núñez: el laberinto donde hasta el GPS pide perdón.
es_0568	Lo que todos vieron... menos tu dignidad.
es_0569	¡Mac Allister y Cova metieron un gol… ¡de pañales!
es_0570	Berenjenas agridulces: el secreto chino que hasta tu abuela copia (y quema).
es_0571	Elektra: donde la cultura se paga a diario… en abonos.
es_0572	¡Celebra el Día Mundial del Colesterol comiendo una ensalada… y llorando sobre la mantequilla!
es_0573	¡El podio más fresco del Tour lo inventó la mamá de Pidcock!
es_0574	¡Se acabó la gotita… y con ella, la paciencia de los obreros!
es_0575	Los señores del petróleo sudan más que un cargador de iPhone en el desierto.
es_0576	De gamer a millonario: su dormitorio fue el primer nivel de su fortuna.
es_0577	Se conocieron en un casting, se liaron con el folclore y ahora se estrenan en Uruguay.
es_0578	¡Cripto-montaña rusa: hoy subes, mañana lloras!
es_0579	EE.UU. y Reino Unido se casan en IA... ¡con 35.800 millones de dote!
es_0580	México y Canadá: aliados contra el drama del T-MEC.
es_0581	Trump se pasea por Windsor como si ya tuviera su propia corona.
es_0582	El Senado de EE. UU. dijo “sí” a 48 trumpistas y apuró el trámite como si fuera viernes a las 5.
es_0583	Uruguay se porta bien en Gaza, dijo Caggiani (como si le hubieran dado galletita).
es_0584	"Mineros en La Paz: ""¡Alto ahí, que esto es mío... y también de la ley!"""
es_0585	¡Skate patinó hasta los 2 millones antes de que te dieras cuenta!
es_0586	De Tévez a Costantini: la fiesta solidaria donde hasta el champán donó un riñón.
es_0587	Conaprole recicla envases… ¡y tu conciencia!
es_0588	Philips te reta a freír el aire… ¡y no es broma!
es_0589	¡Calle Uruguay se pone de mimos con el Abrazote del Buen Trato!
es_0590	Cuando el sueldo se va de vacaciones… y vos también.
es_0591	Dembélé agradeció el Balón de Oro a Messi... por no estar en la foto.
es_0592	El superporoto chileno: el humus con músculos que quiere salvar la huerta.
es_0593	Japón ya no envejece, ¡colecciona centenarios!
es_0594	Los engranajes ocultos de la opinión pública... o cómo decidimos cosas sin saber por qué.
es_0595	Fumar porro y subirte el azúcar: la nueva receta para endulzar tu destino.
es_0596	¿Yuya y Siddhartha? La boda que ni el padrino vio venir.
es_0597	Tim Burton y Monica Bellucci se separan: el gótico perdió a su musa... y al menos a una taza de té decente.
es_0598	Amílcar Montejo avisa: jubilados del IGSS haciendo picnic de protesta frente al Congreso.
es_0599	¡Nuestro jabón ya huele a inversión!
es_0600	¡Hallan al primer bichito mestizo de la historia!
es_0601	El hotel que ni el río se lo lleva… ¡porque ya es parte del río!
es_0602	"Trump le rogó al Congreso: ""¡Abran la billetera o se apaga la luz del Gobierno!"""
es_0603	¡Socorro! Mi perra tiene más vigilancia que un banco suizo.
es_0604	¡Martes sin luz en 13 comunas: apaga la tele y enciende la imaginación!
es_0605	Beijing le manda flores al Caribe… y un recado a Washington con buques, petróleo y buena voluntad.
es_0606	¡Tráiler se enamoró del Periférico y no quiere soltarlo!
es_0607	¡Los Jonas Brothers vuelven a mojarse... en Camp Rock 3!
es_0608	Cabrera salvó al Espanyol en el minuto 96… ¡justo cuando todos ya estaban pidiendo la cuenta!
es_0609	“Alianza también es opción”, dice el CEO que quiere traer al Barça… a la cancha de su barrio.
es_0610	Rashford lanza al Barça a Newcastle... ¡y sin cinturón!
es_0611	El VAR le arruinó la fiesta a De Bruyne y el Eintracht salió de líder... ¡menos mal que no fue penal!
es_0612	Nano Banana: la fruta mágica que te mete en el selfie con tus ídolos (sin que te echen de la fiesta).
es_0613	¡Los trenes a Machu Picchu vuelven... antes de que los incas se enojen de verdad!
es_0614	Cutcsa revive sus clásicos… ¡en versión mini pero con más glamour que tu abuela en domingo!
es_0615	De Matria a Bruto: Arlette Eulert le pone ají a la nostalgia en Miraflores.
es_0616	Los magos detrás de DeepSeek revelan cómo hicieron que Silicon Valley se durmiera en el ring.
es_0617	En Cocolá Grande, la luz llegó... y con ella, los memes.
es_0618	Jesús Sánchez pide cuidar el talento... antes de que se vaya al cielo del emprendimiento.
es_0619	China se lleva los cerebros… ¡y las diademas de los deportistas!
es_0620	FA y blancos se pelean como ex por Mónica Ferrero.
es_0621	Vino con más arrugas que mi abuelo.
es_0622	300 jóvenes, un banco y un talento que no paga intereses.
es_0623	"""The Paper: la comedia de 'The Office' que HBO Max rescató del archivador del olvido."""
es_0624	¡Salvadas las redes… justo a tiempo para que los líderes sigan ignorándose en la ONU!
es_0625	Jorge Drexler y Julieta Rada compiten por un Latin Grammy... ¡y por quién lava los platos después!
es_0626	"Marcos Grajales: ""¡Pausa, ficción, que el lector se bajó a comprar pan!"""
es_0627	El edificio que es más viejo que tu abuelo y guarda el oro de medio mundo… incluyendo el de Venezuela, que ni ellos saben si es suyo.
es_0628	"""De tropiezos a estrellas: la excusa romana para no rendirse."""
es_0629	“Together”: cuando tus emociones te traicionan y tu cuerpo dice “¡socorro, es año bisagra!”.
es_0630	Entrena como si supieras… pero cometiendo estos 6 errores, mejor no.
es_0631	"En Montevideo lanzan ""El poder de la cultura""... ¡porque hasta los embajadores necesitan un buen meme!"
es_0632	"Redford dijo ""no"", pero el clásico dijo ""sí""."
es_0633	Yamandú Orsi quiere que el Mercosur se ponga Wi-Fi y deje de usar fax.
es_0634	Las vacunas: porque mejor prevenir que tener que explicarle a tu abuela por qué te pusiste TikToks en vez de anticuerpos.
es_0635	Hamilton prefiere un traje a un pañal.
es_0636	Macarena Rojas Ábalos: sacando la ciencia del laboratorio... ¡y metiéndola en el barrio!
es_0637	La IA no te reemplaza… ¡te da un abrazo digital y te presta sus superpoderes!
es_0638	El SICT está más enojado que pasajero sin snack en vuelo red-eye.
es_0639	¡El tajamar se deshace y Barranquilla se ahoga en papeleo!
es_0640	Uruguay le pasó el casco al Congo y se fue a tomar mate.
es_0641	Graffiti 2025: los nominados ya están pintando la pared del suspense.
es_0642	Brad Pitt hace trueque de mansiones: le vende su casa asaltada a Austin Butler y se compra la del guitarrista de The Killers.
es_0643	Guillermo del Toro le dio un corazón (y un presupuesto) a Frankenstein.
es_0644	Ahora el arte caro cabe hasta en tu espinilla.
es_0645	El Barça se pone a dieta… salarial.
es_0646	¿Dónde voto, cuándo y quién me obliga a hacerlo en estas elecciones universitarias de 2025?
es_0647	Mil cuatrocientos turistas escaparon de Machu Picchu... ¡antes de que los guías les cobraran la foto con llamas!
es_0648	Guardiola dice que Haaland es Messi, Ronaldo... ¡y el desayuno de los campeones!
es_0649	Europa barata: castillos, playas y tesoros… ¡sin necesidad de vender un riñón!
es_0650	Prepagas en octubre: suben más que tu ansiedad al ver el resumen.
es_0651	¿De puño cerrado a dar 'me gusta'?
es_0652	Los emojis de WhatsApp: caritas inocentes con cuernos invisibles.
es_0653	Sobreviví al avión, a la selva y a ocho días de hambre… ¡ahora invítenme a comer!
es_0654	¡Inumet avisó que el cielo se enojó y trae tormentas *muy* fuertes desde el viernes!
es_0655	Black Friday 2025: fecha, tips y cómo no quedarte en bancarrota (ni en calzoncillos).
es_0656	Dan Brown cree que ciencia y religión pueden llevarse bien… ¡como un laboratorio con incienso!
es_0657	Bariloche en invierno: donde la nieve te abraza… y el frío te pone los dientes de castañeteo.
es_0658	"Gonzales le dice al árbitro: ""Contigo ni crezco ni avanzo, solo me estreso""."
es_0659	Tres monjitas ochentonas se escapan del geriátrico para volver al convento… ¡y a sus rezos favoritos!
es_0660	¡Ecuador vota el 16: ¿sí o sí, pero con reformas?
es_0661	Mac Allister arranca en la Champions y Enzo se juega el alma contra el Bayern.
es_0662	Las pelotas de Neptuno: cuando el mar te devuelve tu basura… ¡en modo bola!
es_0663	"En Cerro Largo, alguien quiso darle ""fuego"" a la fiesta... y le prendió una botella a la casa."
es_0664	Vassalli: cerrada por exceso de drama y falta de café.
es_0665	La primera IA que piensa en ensalada antes que en algoritmos.
es_0666	Esta semana: Benavent te rompe el corazón, Dan Brown el cerebro y Borges... el índice del libro.
es_0667	Matías Woloski: vendió su startup en miles de millones y ahora anda enseñando a los uruguayos a sumar sin usar los dedos.
es_0668	Los algoritmos públicos: ahora con menos caos y más control parental.
es_0669	¡Actualiza tu dirección en el DNI antes de que el padrón se cierre… y te quedes votando desde la casa de tus suegros!
es_0670	Las 'cinco R': porque criar hijos no es Netflix, pero casi.
es_0671	Redford vendió su mansión a tiempo… ¡hasta las paredes sabían que el final venía!
es_0672	"Neymar: ""El Balón de Oro está más perdido que yo en el área."""
es_0673	Las salidas a Bolsa están de vuelta... ¡como el ex que no esperabas!
es_0674	"""The Wale: donde las ballenas se mudan a lofts."""
es_0675	Empresas, ¡a blindar sus datos antes de que un hacker les pida 'el rescate del WiFi'!
es_0676	A los 47 soltó su primer libro y hoy manda en el policial… ¡desde Burzaco!
es_0677	"En los súper mayoristas, el futuro sigue en modo ""aguantando la respiración""."
es_0678	En Chile, si ves a alguien atendiendo en una tienda, hay un 50% de chances de que sea venezolano… ¡y el otro 50% de que esté aprendiendo!
es_0679	Cuando tu firma se ve más falsa que tu sonrisa en una foto del DNI.
es_0680	McConaughey dejó las rom-coms... ¡porque hasta su sonrisa se aburrió!
es_0681	Aloe vera casero: tu piel se pone firme y tú te crees científica.
es_0682	Macron llama a Trump en plena calle y hasta el tráfico se pone en modo “visto pero no contesto”.
es_0683	El Congreso multa por no votar… ¡como si votar sirviera de algo!
es_0684	¿Próximamente: influencers sin café, sin alma... ¡y sin excusas!
es_0685	Hideki Matsuhisa te enseña a darle umami a tu arroz... ¡y a tu vida!
es_0686	Puerto Viejo: sirviendo mofongo desde antes de que muchos nuyoricanos nacieran.
es_0687	Palcos del Banorte ponen reglas más estrictas que la suegra para entrar al Mundial.
es_0688	Tres claves para no llorar en pesos mientras EE.UU. baja sus tasas.
es_0689	Dos argentinos se robaron el Malbec... y el premio.
es_0690	¡Viene el ciclón, así que despídete del calor y abrázate al paraguas!
es_0691	¡Julia Roberts vuelve... y con más sonrisas que nunca!
es_0692	¡El español vuelve al Parlamento balear como si hubiera estado de vacaciones 34 años!
